c1.diseaseId	c1.name	c1.STY	c1.MESH	c1.OMIM	c1.type	c2.geneId	c2.symbol	c2.uniprotId	c2.description	c2.DPI	c2.DSI	c2.pantherName	c0.score	c0.EI	c0.Npmids	c0.Nsnps
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5307	PITX1	P78337	paired like homeodomain 1	0.536	0.566	transcription factor; nucleic acid binding	0.202407028523288	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	11281	POU6F2	P78424	POU class 6 homeobox 2	0.286	0.819	null	0.202407028523288	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	200150	PLD5	Q8N7P1	phospholipase D family member 5	0.179	0.838	null	0.202407028523288	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4908	NTF3	P20783	neurotrophin 3	0.714	0.534	signaling molecule	0.202407028523288	NA	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5618	PRLR	P16471	prolactin receptor	0.5	0.579	defense/immunity protein; signaling molecule	0.202407028523288	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3481	IGF2	P01344	insulin like growth factor 2	0.821	0.377	null	0.202407028523288	NA	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3479	IGF1	P05019	insulin like growth factor 1	0.893	0.341	null	0.202407028523288	NA	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4909	NTF4	P34130	neurotrophin 4	0.536	0.664	signaling molecule	0.202407028523288	NA	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2554	GABRA1	P14867	gamma-aminobutyric acid type A receptor alpha1 subunit	0.429	0.573	transporter; receptor	0.202407028523288	NA	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1610	DAO	P14920	D-amino acid oxidase	0.357	0.608	null	0.202407028523288	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9013	TAF1C	Q15572	TATA-box binding protein associated factor, RNA polymerase I subunit C	0.143	0.889	null	0.202407028523288	NA	1	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3352	HTR1D	P28221	5-hydroxytryptamine receptor 1D	0.429	0.657	receptor	0.202407028523288	NA	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	54715	RBFOX1	Q9NWB1	RNA binding protein, fox-1 homolog 1	0.464	0.639	nucleic acid binding	0.202197814273705	0.875	9	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	57680	CHD8	Q9HCK8	chromodomain helicase DNA binding protein 8	0.357	0.709	nucleic acid binding	0.202197814273705	1.0	9	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	551	AVP	P01185	arginine vasopressin	0.786	0.466	signaling molecule	0.201373633921065	1.0	6	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	23394	ADNP	Q9H2P0	activity dependent neuroprotector homeobox	0.429	0.608	null	0.201373633921065	1.0	6	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5443	POMC	P01189	proopiomelanocortin	0.821	0.388	signaling molecule	0.201098907136852	1.0	5	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5071	PARK2	O60260	parkin RBR E3 ubiquitin protein ligase	0.75	0.461	ligase	0.201098907136852	1.0	5	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2560	GABRB1	P18505	gamma-aminobutyric acid type A receptor beta1 subunit	0.25	0.714	transporter; receptor	0.200824180352639	1.0	3	3
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3912	LAMB1	P07942	laminin subunit beta 1	0.429	0.619	extracellular matrix protein; receptor	0.200824180352639	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	8242	KDM5C	P41229	lysine demethylase 5C	0.5	0.54	transcription factor	0.200824180352639	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1600	DAB1	O75553	DAB1, reelin adaptor protein	0.393	0.672	signaling molecule	0.200824180352639	1.0	3	4
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2950	GSTP1	P09211	glutathione S-transferase pi 1	0.929	0.375	null	0.200824180352639	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	775	CACNA1C	Q13936	calcium voltage-gated channel subunit alpha1 C	0.5	0.564	transporter	0.200824180352639	1.0	4	2
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	50944	SHANK1	Q9Y566	SH3 and multiple ankyrin repeat domains 1	0.286	0.714	null	0.200549453568426	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	54551	MAGEL2	Q9UJ55	MAGE family member L2	0.5	0.534	cell adhesion molecule	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5444	PON1	P27169	paraoxonase 1	0.893	0.42	null	0.200549453568426	0.5	4	2
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2563	GABRD	O14764	gamma-aminobutyric acid type A receptor delta subunit	0.357	0.56	transporter; receptor	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10743	RAI1	Q7Z5J4	retinoic acid induced 1	0.679	0.47	transcription factor	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5294	PIK3CG	P48736	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	0.893	0.381	transferase; kinase	0.200549453568426	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	29123	ANKRD11	Q6UB99	ankyrin repeat domain 11	0.429	0.551	null	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	205428	C3orf58	Q8NDZ4	chromosome 3 open reading frame 58	0.286	0.75	null	0.200549453568426	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7461	CLIP2	Q9UDT6	CAP-Gly domain containing linker protein 2	0.821	0.485	cytoskeletal protein; chaperone	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7436	VLDLR	P98155	very low density lipoprotein receptor	0.643	0.525	extracellular matrix protein; receptor	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3569	IL6	P05231	interleukin 6	0.964	0.275	signaling molecule	0.200549453568426	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2969	GTF2I	P78347	general transcription factor IIi	0.714	0.485	transcription factor	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	140733	MACROD2	A1Z1Q3	MACRO domain containing 2	0.214	0.741	null	0.200549453568426	1.0	3	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1859	DYRK1A	Q13627	dual specificity tyrosine phosphorylation regulated kinase 1A	0.5	0.568	transferase; kinase	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2006	ELN	P15502	elastin	0.75	0.399	null	0.200549453568426	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9568	GABBR2	O75899	gamma-aminobutyric acid type B receptor subunit 2	0.25	0.741	receptor	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6091	ROBO1	Q9Y6N7	roundabout guidance receptor 1	0.679	0.572	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10479	SLC9A6	Q92581	solute carrier family 9 member A6	0.786	0.485	null	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7432	VIP	P01282	vasoactive intestinal peptide	0.821	0.502	signaling molecule	0.200274726784213	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5054	SERPINE1	P05121	serpin family E member 1	0.857	0.359	enzyme modulator	0.200274726784213	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	29091	STXBP6	Q8NFX7	syntaxin binding protein 6	0.179	0.889	transfer/carrier protein	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2903	GRIN2A	Q12879	glutamate ionotropic receptor NMDA type subunit 2A	0.464	0.552	transporter; receptor	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	23178	PASK	Q96RG2	PAS domain containing serine/threonine kinase	0.143	0.804	null	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9031	BAZ1B	Q9UIG0	bromodomain adjacent to zinc finger domain 1B	0.607	0.498	transferase; nucleic acid binding	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4983	OPHN1	O60890	oligophrenin 1	0.429	0.561	enzyme modulator	0.200274726784213	0.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	285195	SLC9A9	Q8IVB4	solute carrier family 9 member A9	0.286	0.75	null	0.200274726784213	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1356	CP	P00450	ceruloplasmin	0.679	0.495	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.200274726784213	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9855	FARP2	O94887	FERM, ARH/RhoGEF and pleckstrin domain protein 2	0.393	0.703	enzyme modulator	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10295	BCKDK	O14874	branched chain ketoacid dehydrogenase kinase	0.143	0.758	transferase; kinase	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6092	ROBO2	Q9HCK4	roundabout guidance receptor 2	0.321	0.688	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6095	RORA	P35398	RAR related orphan receptor A	0.536	0.619	transcription factor; receptor; nucleic acid binding	0.200274726784213	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2550	GABBR1	Q9UBS5	gamma-aminobutyric acid type B receptor subunit 1	0.536	0.612	receptor	0.200274726784213	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3565	IL4	P05112	interleukin 4	0.929	0.342	signaling molecule	0.200274726784213	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	116442	RAB39B	Q96DA2	RAB39B, member RAS oncogene family	0.214	0.714	null	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	22999	RIMS1	Q86UR5	regulating synaptic membrane exocytosis 1	0.25	0.661	enzyme modulator	0.200274726784213	1.0	2	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	54221	SNTG2	Q9NY99	syntrophin gamma 2	0.036	0.93	null	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1950	EGF	P01133	epidermal growth factor	0.893	0.377	extracellular matrix protein; receptor	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	55636	CHD7	Q9P2D1	chromodomain helicase DNA binding protein 7	0.75	0.456	nucleic acid binding	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	114788	CSMD3	Q7Z407	CUB and Sushi multiple domains 3	0.357	0.768	null	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10771	ZMYND11	Q15326	zinc finger MYND-type containing 11	0.5	0.633	transcription factor; ligase	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1636	ACE	P12821	angiotensin I converting enzyme	0.929	0.33	null	0.200274726784213	1.0	1	2
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5142	PDE4B	Q07343	phosphodiesterase 4B	0.5	0.633	hydrolase	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	546	ATRX	P46100	ATRX, chromatin remodeler	0.679	0.445	nucleic acid binding	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3069	HDLBP	Q00341	high density lipoprotein binding protein	0.464	0.758	null	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5141	PDE4A	P27815	phosphodiesterase 4A	0.643	0.596	hydrolase	0.200274726784213	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2628	GATM	P50440	glycine amidinotransferase	0.607	0.628	null	0.2	NA	0	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	282553	AUTS8	null	Autism, susceptibility to, 8	0.036	1	null	0.2	NA	0	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3628	INPP1	P49441	inositol polyphosphate-1-phosphatase	0.179	0.79	phosphatase; hydrolase	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	387577	AUTS3	null	Autism, susceptibility to, 3	0.036	1	null	0.2	NA	0	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	36	ACADSB	P45954	acyl-CoA dehydrogenase, short/branched chain	0.357	0.668	transferase; oxidoreductase	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3778	KCNMA1	Q12791	potassium calcium-activated channel subfamily M alpha 1	0.571	0.564	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3600	IL15	P40933	interleukin 15	0.821	0.447	signaling molecule	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3346	HTN1	P15515	histatin 1	0.214	0.758	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2703	GJA8	P48165	gap junction protein alpha 8	0.643	0.541	cell junction protein	0.2	NA	0	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2702	GJA5	P36382	gap junction protein alpha 5	0.5	0.541	cell junction protein	0.2	NA	0	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	26056	RAB11FIP5	Q9BXF6	RAB11 family interacting protein 5	0.071	0.838	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4089	SMAD4	Q13485	SMAD family member 4	0.821	0.407	transcription factor	0.2	NA	0	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2890	GRIA1	P42261	glutamate ionotropic receptor AMPA type subunit 1	0.464	0.602	transporter; receptor	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3458	IFNG	P01579	interferon gamma	0.929	0.315	signaling molecule	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	407010	MIR23A	null	microRNA 23a	0.607	0.586	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3486	IGFBP3	P17936	insulin like growth factor binding protein 3	0.786	0.434	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	30061	SLC40A1	Q9NP59	solute carrier family 40 member 1	0.643	0.608	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4163	MCC	P23508	mutated in colorectal cancers	0.607	0.598	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3984	LIMK1	P53667	LIM domain kinase 1	0.643	0.472	transferase; kinase	0.2	NA	0	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3952	LEP	P41159	leptin	0.857	0.379	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	26608	TBL2	Q9Y4P3	transducin beta like 2	0.607	0.496	enzyme modulator; hydrolase; nucleic acid binding	0.2	NA	0	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3002	GZMB	P10144	granzyme B	0.679	0.506	protease; hydrolase	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3557	IL1RN	P18510	interleukin 1 receptor antagonist	0.964	0.359	signaling molecule	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3558	IL2	P60568	interleukin 2	0.929	0.356	signaling molecule	0.2	NA	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3596	IL13	P35225	interleukin 13	0.857	0.399	signaling molecule	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	406900	MIR106B	null	microRNA 106b	0.643	0.569	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2690	GHR	P10912	growth hormone receptor	0.643	0.477	defense/immunity protein; signaling molecule	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4208	MEF2C	Q06413	myocyte enhancer factor 2C	0.5	0.537	null	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3567	IL5	P05113	interleukin 5	0.857	0.438	signaling molecule	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3586	IL10	P22301	interleukin 10	0.964	0.297	signaling molecule	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	796	CALCA	P01258;P06881	calcitonin related polypeptide alpha	0.857	0.448	signaling molecule	0.2	NA	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5329	PLAUR	Q03405	plasminogen activator, urokinase receptor	0.643	0.538	null	0.2	NA	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9025	RNF8	O76064	ring finger protein 8	0.321	0.779	null	0.2	NA	1	0
